order,id,state,latitude,longitude,PD.year,p.date
1516,KS-8086-C-2015,KS,38.637252,-97.457765,2015,6/8/2015
1517,KS-8086-D-2015,KS,38.719154,-97.420471,2015,6/9/2015
1518,KS-8087-A-2014,KS,38.665697,-97.399816,2014,NA
1519,KS-8087-B-2014,KS,38.660906,-97.393786,2014,NA
1520,KS-8087-C-2014,KS,38.651548,-97.385143,2014,6/15/2014
1521,KS-8087-D-2014,KS,38.661846,-97.392065,2014,NA
1522,KS-8088-A-2015,KS,38.663357,-97.406205,2015,6/22/2015
1523,KS-8088-B-2015,KS,38.661892,-97.39195,2015,6/22/2015
1524,KS-8088-C-2015,KS,38.644831,-97.395042,2015,6/19/2015
1525,KS-8088-D-2015,KS,38.655234,-97.429806,2015,6/18/2015
1526,KS-8089-A-2015,KS,39.453419,-95.463883,2015,6/10/2015
1527,KS-8089-B-2015,KS,39.480478,-95.483095,2015,6/20/2015
1528,KS-8089-C-2015,KS,39.462523,-95.48033,2015,6/19/2015
1529,KS-8090-A-2014,KS,39.430606,-95.514561,2014,5/5/2014
1530,KS-8090-B-2014,KS,39.439156,-95.424778,2014,5/20/2014
1531,KS-8091-A-2015,KS,39.277252,-95.314069,2015,5/27/2015
1532,KS-8091-B-2015,KS,39.334679,-95.303493,2015,5/27/2015
1533,KS-8091-C-2015,KS,39.386877,-95.239586,2015,6/4/2015
1534,KS-8092-A-2014,KS,39.30904,-95.278356,2014,5/20/2014
1535,KS-8092-B-2014,KS,39.283494,-95.325425,2014,5/21/2014
1536,KS-8093-A-2015,KS,39.76,-95.51,2015,6/10/2015
1537,KS-8093-B-2015,KS,39.730824,-95.484453,2015,6/12/2015
1538,KS-8093-C-2015,KS,39.736438,-95.510058,2015,6/18/2015
1539,KS-8093-D-2015,KS,39.731707,-95.448896,2015,6/15/2015
1540,KS-8094-A-2014,KS,39.76,-95.51,2014,5/8/2014
1541,KS-8094-B-2014,KS,39.730824,-95.484453,2014,5/15/2014
1542,KS-8094-C-2014,KS,39.736333,-95.513935,2014,5/9/2014
1543,KS-8094-D-2014,KS,39.72901,-95.447711,2014,5/20/2014
1544,KS-8098-A-2014,KS,39.584274,-95.897083,2014,NA
1545,KS-8098-B-2014,KS,39.643258,-96.26324,2014,NA
1546,KS-8098-C-2014,KS,39.636414,-96.246086,2014,NA
1547,KS-8098-D-2014,KS,39.634124,-96.264356,2014,NA
1548,KS-8099-A-2015,KS,39.657256,-96.167939,2015,6/10/2015
1549,KS-8099-B-2015,KS,39.699914,-96.12066,2015,6/22/2015
1550,KS-8099-C-2015,KS,39.633988,-96.241875,2015,6/24/2015
1551,KS-8099-D-2015,KS,39.679283,-96.064658,2015,6/23/2015
1552,KS-8100-A-2015,KS,38.854718,-97.332461,2015,NA
1553,KS-8100-B-2015,KS,38.787942,-97.166072,2015,NA
1554,KS-8100-C-2015,KS,38.898617,-97.377353,2015,NA
1555,KS-8100-D-2015,KS,38.872703,-97.358351,2015,NA
1556,KS-8101-A-2014,KS,39.012146,-97.299582,2014,5/10/2014
1557,KS-8101-B-2014,KS,38.892239,-97.289611,2014,6/2/2014
1558,KS-8101-C-2014,KS,38.902159,-97.387405,2014,5/19/2014
1559,KS-8101-D-2014,KS,38.852392,-97.406975,2014,5/31/2014
1560,KS-8102-A-2015,KS,39.461083,-95.293644,2015,6/25/2015
1561,KS-8102-B-2015,KS,39.475821,-95.288997,2015,NA
1562,KS-8103-A-2014,KS,39.46143,-95.289622,2014,5/5/2014
1563,KS-8103-B-2014,KS,39.475821,-95.288997,2014,5/6/2014
1564,KS-8104-A-2015,KS,38.154965,-95.529426,2015,6/25/2015
1565,KS-8104-B-2015,KS,39.081778,-95.564767,2015,6/11/2015
1566,KS-8104-C-2015,KS,39.073505,-95.446634,2015,6/15/2015
1567,KS-8104-D-2015,KS,39.069257,-95.503775,2015,6/13/2015
1568,KS-8106-A-2015,KS,39.368971,-96.980689,2015,5/13/2015
1569,KS-8106-B-2015,KS,39.447102,-96.937969,2015,6/2/2015
1570,KS-8106-C-2015,KS,39.441175,-96.966771,2015,6/8/2015
1571,KS-8106-D-2015,KS,39.369439,-96.940058,2015,6/9/2015
1572,KS-8107-A-2015,KS,39.694359,-95.606548,2015,6/20/2015
1573,KS-8107-B-2015,KS,39.772809,-95.606917,2015,6/19/2015
1574,KS-8107-C-2015,KS,39.765243,-95.622833,2015,6/30/2015
1575,KS-8107-D-2015,KS,39.79356,-95.653688,2015,6/22/2015
1576,KS-8108-A-2014,KS,39.779529,-95.615705,2014,5/20/2014
1577,KS-8108-B-2014,KS,39.794253,-95.615377,2014,5/19/2014
1578,KS-8108-C-2014,KS,39.765816,-95.598799,2014,5/21/2014
1579,KS-8108-D-2014,KS,39.786993,-95.627291,2014,5/19/2014
1580,KS-8110-A-2015,KS,39.731352,-95.379946,2015,5/3/2015
1581,KS-8110-B-2015,KS,39.736811,-95.381678,2015,6/8/2015
1582,KS-8110-C-2015,KS,39.69283,-95.343291,2015,6/20/2015
1583,KS-8110-D-2015,KS,39.713759,-95.359843,2015,6/30/2015
1584,KS-8111-A-2014,KS,39.738265,-95.38104,2014,5/8/2014
1585,KS-8111-B-2014,KS,39.694225,-95.347523,2014,5/10/2014
1586,KS-8111-C-2014,KS,39.717041,-95.365489,2014,5/2/2014
1587,KS-8111-D-2014,KS,39.722581,-95.447679,2014,4/30/2014
1588,KS-8116-A-2015,KS,39.086025,-95.592544,2015,6/12/2015
1589,KS-8116-B-2015,KS,39.071418,-95.558476,2015,6/2/2015
1590,KS-8116-D-2015,KS,39.071049,-95.588532,2015,6/3/2015
1591,KS-8117-A-2014,KS,38.734836,-98.285197,2014,5/11/2014
1592,KS-8117-B-2014,KS,38.735515,-98.278666,2014,5/6/2014
1593,KS-8117-C-2014,KS,38.728958,-98.247879,2014,5/6/2014
1594,KS-8117-D-2014,KS,38.727073,-98.256968,2014,5/10/2014
1595,KS-8118-A-2015,KS,38.731465,-98.270181,2015,6/3/2015
1596,KS-8118-B-2015,KS,38.72925,-98.298415,2015,6/4/2015
1597,KS-8118-C-2015,KS,38.731981,-98.247777,2015,6/2/2015
1598,KS-8118-D-2015,KS,38.802783,-98.362466,2015,6/10/2015
1599,KS-8119-A-2014,KS,39.138346,-95.526422,2014,5/5/2014
1600,KS-8119-B-2014,KS,39.148939,-95.546124,2014,5/15/2014
1601,KS-8119-C-2014,KS,39.167554,-95.575268,2014,5/28/2014
1602,KS-8120-A-2014,KS,39.183991,-95.575566,2014,6/28/2014
1603,KS-8120-C-2014,KS,39.067121,-95.492393,2014,6/1/2014
1604,KS-8120-D-2014,KS,39.084434,-95.545643,2014,6/25/2014
1605,KS-8269-A-2016,KS,37.874887,-97.137346,2016,6/10/2016
1606,KS-8270-A-2016,KS,39.72224,-95.381569,2016,6/3/2016
1607,KS-8271-A-2016,KS,39.81311,-96.058618,2016,5/7/2016
1608,KS-8272-A-2016,KS,39.837403,-95.754763,2016,5/18/2016
1609,KS-8273-A-2016,KS,39.324585,-95.294049,2016,5/14/2016
1610,KS-8274-A-2016,KS,39.730239,-95.448497,2016,5/23/2016
1611,KS-8275-A-2016,KS,39.98475,-95.503974,2016,5/5/2016
1612,KS-8276-A-2016,KS,39.344984,-95.224904,2016,4/6/2016
1613,KS-8277-A-2016,KS,38.818525,-97.40257,2016,5/12/2016
1614,KS-8278-A-2016,KS,38.868111,-97.438353,2016,6/11/2016
1615,KS-8279-A-2016,KS,37.99428,-97.979002,2016,5/5/2016
1616,KS-8280-A-2016,KS,39.935075,-99.51304,2016,5/5/2016
1617,KS-8281-A-2016,KS,38.116791,-95.641333,2016,6/7/2016
1618,KS-8282-A-2016,KS,38.171216,-95.598666,2016,5/8/2016
1619,KS-8283-A-2016,KS,39.245636,-99.368088,2016,6/5/2016
1620,KS-8284-A-2016,KS,39.562315,-95.614205,2016,5/19/2016
1621,KS-8285-A-2016,KS,39.736997,-98.701176,2016,5/21/2016
1622,KS-8286-A-2016,KS,39.781664,-98.602875,2016,5/30/2016
1623,KS-8287-A-2016,KS,39.897675,-97.057233,2016,6/10/2016
1624,KS-8288-A-2016,KS,39.894443,-97.056856,2016,6/10/2016
1625,KS-8289-A-2016,KS,39.09482,-97.142146,2016,6/12/2016
1626,KS-8290-A-2016,KS,39.627749,-95.363719,2016,6/3/2016
1627,KS-8291-A-2016,KS,39.057528,-97.217808,2016,6/14/2016
1628,KS-8292-A-2016,KS,37.873943,-95.70606,2016,5/14/2016
1629,KS-8293-A-2016,KS,39.761806,-95.368594,2016,5/7/2016
1630,KS-8295-A-2016,KS,37.160872,-94.911699,2016,6/5/2016
1631,KS-8297-A-2016,IN,39.004712,-87.56735,2016,6/23/2016
1632,KS-8297-C-2016,IN,38.963489,-87.486881,2016,4/18/2016
1633,KS-8297-D-2016,IN,39.132088,-87.448462,2016,5/30/2016
1634,KS-8298-A-2016,KS,39.57754,-95.512373,2016,6/8/2016
1635,KS-8298-B-2016,KS,37.160872,-94.911699,2016,6/9/2016
1636,KS-8298-C-2016,KS,39.591083,-95.486141,2016,6/10/2016
1637,KS-8298-D-2016,KS,39.560323,-95.550362,2016,5/9/2016
1638,KS-8299-B-2016,KS,39.063362,-97.292284,2016,6/10/2016
1639,KS-8299-C-2016,KS,39.043222,-97.256432,2016,6/9/2016
1640,KS-8299-D-2016,KS,39.049136,-97.252236,2016,6/9/2016
1641,KS-8300-A-2016,KS,37.162817,-94.938434,2016,6/10/2016
1642,KS-8300-B-2016,KS,37.248927,-95.014611,2016,6/12/2016
1643,KS-8300-C-2016,KS,37.168012,-95.047806,2016,6/12/2016
1644,KS-8300-D-2016,KS,37.129919,-94.98464,2016,6/20/2016
1645,KS-8302-A-2016,KS,37.165827,-95.028017,2016,5/31/2016
1646,KS-8302-C-2016,KS,37.192036,-95.039067,2016,6/2/2016
1647,KS-8302-D-2016,KS,37.154643,-95.05896,2016,6/10/2016
1648,KS-8303-A-2016,KS,39.389628,-98.224024,2016,6/7/2016
1649,KS-8303-B-2016,KS,39.389281,-98.434353,2016,6/9/2016
1650,KS-8303-C-2016,KS,39.394959,-98.43527,2016,6/9/2016
1651,KS-8303-D-2016,KS,39.399471,-98.435896,2016,6/9/2016
1652,KS-8304-A-2016,KS,38.852628,-97.021356,2016,NA
1653,KS-8304-B-2016,KS,38.862294,-97.023796,2016,NA
1654,KS-8304-C-2016,KS,38.87481,-97.014656,2016,NA
1655,KS-8305-A-2015,KS,39.761725,-95.514703,2015,5/10/2015
1656,KS-8305-B-2015,KS,39.729658,-95.484378,2015,5/12/2015
1657,KS-8305-C-2015,KS,39.722947,-95.45356,2015,6/26/2015
1658,KS-8305-D-2015,KS,39.736279,-95.5117,2015,6/15/2015
1659,KS-8306-A-2015,KS,38.728774,-95.720876,2015,6/10/2015
1660,KS-8306-B-2015,KS,38.725434,-95.707141,2015,6/14/2015
1661,KS-8306-C-2015,KS,38.720452,-95.712738,2015,6/13/2015
1662,KS-8306-D-2015,KS,38.722906,-95.681768,2015,6/11/2015
1663,KS-8307-A-2015,KS,37.796734,-97.647004,2015,6/4/2015
1664,KS-8308-A-2015,IN,39.026985,-87.40635,2015,5/27/2015
1665,KS-8308-B-2015,IN,39.004678,-87.545984,2015,5/1/2015
1666,KS-8308-C-2015,IN,39.010606,-87.545579,2015,5/3/2015
1667,KS-8308-D-2015,IN,39.114855,-87.569058,2015,5/20/2015
1668,KS-8309-A-2015,KS,38.858409,-97.023136,2015,NA
1669,KS-8309-B-2015,KS,38.853312,-97.024941,2015,NA
1670,KS-8309-C-2015,KS,38.852119,-97.017975,2015,NA
1671,KS-8310-A-2015,KS,37.1456,-94.954247,2015,6/5/2015
1672,KS-8310-B-2015,KS,37.155205,-94.981569,2015,6/5/2015
1673,KS-8310-C-2015,KS,37.220592,-95.02939,2015,6/10/2015
1674,KS-8310-D-2015,KS,37.190939,-94.974066,2015,6/12/2015
1675,KS-8311-D-2015,KS,39.73303466,-95.44748318,2015,6/15/2015
1676,KS-9042-A-2015,KS,39.527564,-98.456239,2015,6/17/2015
1677,KS-9042-B-2015,KS,39.641655,-98.348822,2015,6/3/2015
1678,KS-9042-C-2015,KS,39.54929,-98.371819,2015,6/22/2015
1679,KS-9042-D-2015,KS,39.650699,-98.381806,2015,6/21/2015
1680,KS-9043-A-2014,KS,39.974527,-96.517493,2014,5/10/2014
1681,KS-9043-B-2014,KS,39.923789,-96.516673,2014,5/10/2014
1682,KS-9043-C-2014,KS,39.973781,-96.525078,2014,5/8/2014
1683,KS-9043-D-2014,KS,39.845947,-96.534885,2014,5/9/2014
1684,KS-9044-A-2015,KS,39.925074,-96.50771,2015,7/1/2015
1685,KS-9044-B-2015,KS,39.97501,-96.512793,2015,6/10/2015
1686,KS-9044-C-2015,KS,39.977313,-96.589045,2015,6/22/2015
1687,KS-9044-D-2015,KS,39.979778,-96.526525,2015,6/29/2015
1688,KS-9045-A-2015,KS,39.957297,-96.71359,2015,6/7/2015
1689,KS-9045-B-2015,KS,39.96181,-96.767005,2015,6/10/2015
1690,KS-9045-C-2015,KS,39.982416,-96.734832,2015,6/8/2015
1691,KS-9045-D-2015,KS,39.970576,-96.732724,2015,6/8/2015
1692,KS-9046-A-2014,KS,39.436049,-95.158107,2014,5/18/2014
1693,KS-9046-B-2014,KS,39.421081,-95.10901,2014,5/29/2014
1694,KS-9046-D-2014,KS,39.43639,-95.163848,2014,5/21/2014
1695,KS-9048-A-2014,KS,39.55431,-95.442883,2014,5/17/2014
1696,KS-9049-A-2015,KS,39.560297,-95.340113,2015,6/10/2015
1697,MI-237-A-2014,MI,43.67944652,-84.94759641,2014,5/23/2014
1698,MI-237-B-2014,MI,43.68025155,-84.94246616,2014,5/23/2014
1699,MI-237-C-2014,MI,43.67298901,-84.94083128,2014,5/24/2014
1700,MI-238-A-2015,MI,43.66484158,-84.93303635,2015,5/2/2015
1701,MI-238-B-2015,MI,43.67316106,-84.9261866,2015,5/6/2015
1702,MI-238-C-2015,MI,43.68190943,-84.92496288,2015,5/4/2015
1703,MI-239-A-2014,MI,43.66582805,-84.82152259,2014,5/20/2014
1704,MI-239-B-2014,MI,43.6676102,-84.82508719,2014,5/20/2014
1705,MI-240-A-2015,MI,43.66582805,-84.82152259,2015,5/17/2015
1706,MI-240-B-2015,MI,43.6676102,-84.82508719,2015,5/17/2015
1707,MI-241-A-2014,MI,42.4575006,-84.2610597,2014,5/26/2014
1708,MI-241-B-2014,MI,42.46442911,-84.25630203,2014,6/2/2014
1709,MI-241-C-2014,MI,42.46656329,-84.26037893,2014,6/9/2014
1710,MI-241-D-2014,MI,42.46264484,-84.25320149,2014,5/26/2014
1711,MI-242-A-2015,MI,42.47073992,-84.28493461,2015,5/16/2015
1712,MI-242-B-2015,MI,42.43669947,-84.27511826,2015,5/16/2015
1713,MI-242-C-2015,MI,42.46716779,-84.25288402,2015,5/23/2015
1714,MI-242-D-2015,MI,42.46292787,-84.26847927,2015,5/23/2015
1715,MI-243-A-2014,MI,42.03697617,-85.34251129,2014,5/7/2014
1716,MI-243-B-2014,MI,42.0305399,-85.3451779,2014,5/6/2014
1717,MI-243-C-2014,MI,42.04428716,-85.32800124,2014,5/6/2014
1718,MI-244-A-2015,MI,41.9877607,-85.41268133,2015,5/2/2015
1719,MI-244-B-2015,MI,41.9889663,-85.43569913,2015,5/3/2015
1720,MI-244-C-2015,MI,42.02289214,-85.44448582,2015,5/4/2015
1721,MI-245-A-2014,MI,43.12994053,-83.57280498,2014,5/30/2014
1722,MI-245-B-2014,MI,43.13033568,-83.55357207,2014,6/8/2014
1723,MI-245-C-2014,MI,43.15426085,-83.53482797,2014,6/6/2014
1724,MI-245-D-2014,MI,43.06057805,-83.55120004,2014,6/15/2014
1725,MI-246-A-2015,MI,43.12531002,-83.5659831,2015,5/28/2015
1726,MI-246-B-2015,MI,43.1312719,-83.54236346,2015,5/18/2015
1727,MI-246-C-2015,MI,43.12393716,-83.52405675,2015,5/2/2015
1728,MI-246-D-2015,MI,43.06064824,-83.3657599,2015,5/6/2015
1729,MI-247-A-2014,MI,42.81901647,-82.5650681,2014,5/31/2014
1730,MI-247-B-2014,MI,43.11149759,-82.54811137,2014,5/27/2014
1731,MI-247-C-2014,MI,42.82111852,-82.55380034,2014,5/30/2014
1732,MI-247-D-2014,MI,42.78622454,-82.50922052,2014,5/31/2014
1733,MI-248-A-2015,MI,42.75839096,-82.52402763,2015,5/14/2015
1734,MI-248-B-2015,MI,43.15477391,-82.65785585,2015,5/8/2015
1735,MI-248-C-2015,MI,43.11150336,-82.54810751,2015,5/3/2015
1736,MI-248-D-2015,MI,42.82054184,-82.55888007,2015,5/19/2015
1737,MI-249-A-2014,MI,43.13316405,-82.54957488,2014,5/25/2014
1738,MI-249-C-2014,MI,42.95217208,-82.73839393,2014,6/8/2014
1739,MI-250-A-2015,MI,42.96776405,-82.74907608,2015,6/22/2015
1740,MI-250-B-2015,MI,42.94521078,-82.76748295,2015,6/7/2015
1741,MI-250-C-2015,MI,42.93906442,-82.73768522,2015,5/29/2015
1742,MI-250-D-2015,MI,42.92277673,-82.54359781,2015,5/20/2015
1743,MI-251-A-2014,MI,43.25303713,-83.04403418,2014,5/27/2014
1744,MI-251-B-2014,MI,43.24944579,-83.04525054,2014,5/28/2014
1745,MI-251-C-2014,MI,43.25156993,-83.06687839,2014,5/28/2014
1746,MI-251-D-2014,MI,43.26804811,-83.03256181,2014,5/29/2014
1747,MI-252-A-2015,MI,43.2508726,-83.03277785,2015,5/1/2015
1748,MI-252-B-2015,MI,43.24493591,-83.03830016,2015,5/1/2015
1749,MI-252-C-2015,MI,43.26166791,-83.06447313,2015,5/2/2015
1750,MI-252-D-2015,MI,43.22183468,-83.05724276,2015,5/8/2015
1751,MI-253-A-2014,MI,43.16637497,-83.17109734,2014,5/29/2014
1752,MI-253-B-2014,MI,43.17030884,-83.16892557,2014,5/13/2014
1753,MI-253-C-2014,MI,43.16687473,-83.16587006,2014,5/14/2014
1754,MI-253-D-2014,MI,43.18380442,-83.16333786,2014,5/22/2014
1755,MI-254-A-2015,MI,43.18505173,-83.17196694,2015,5/18/2015
1756,MI-254-B-2015,MI,43.18548869,-83.17685516,2015,5/19/2015
1757,MI-254-C-2015,MI,43.17347971,-83.18120753,2015,5/18/2015
1758,MI-254-D-2015,MI,43.15852561,-83.1942848,2015,5/8/2015
1759,MI-255-A-2014,MI,43.06007588,-83.48899746,2014,6/15/2014
1760,MI-255-B-2014,MI,42.96167085,-83.55024642,2014,6/9/2014
1761,MI-255-C-2014,MI,43.0380567,-83.3570968,2014,6/3/2014
1762,MI-255-D-2014,MI,43.19355157,-83.41571723,2014,5/31/2014
1763,MI-256-A-2015,MI,43.11117268,-83.42188158,2015,5/21/2015
1764,MI-256-B-2015,MI,42.98966371,-83.43218244,2015,5/2/2015
1765,MI-256-C-2015,MI,43.00297274,-83.49004622,2015,5/21/2015
1766,MI-256-D-2015,MI,43.0600376,-83.50715325,2015,4/27/2015
1767,MI-257-A-2014,MI,42.90473292,-83.84562494,2014,5/15/2014
1768,MI-257-B-2014,MI,42.90898582,-83.83866353,2014,5/15/2014
1769,MI-257-C-2014,MI,42.90709439,-84.01903633,2014,5/1/2014
1770,MI-257-D-2014,MI,42.98978248,-83.84024853,2014,5/5/2014
1771,MI-258-A-2015,MI,42.95449329,-83.7866441,2015,4/28/2015
1772,MI-258-B-2015,MI,42.92924014,-83.83441968,2015,5/3/2015
1773,MI-258-C-2015,MI,42.94020798,-83.87556605,2015,5/7/2015
1774,MI-258-D-2015,MI,42.92035177,-83.81973066,2015,5/21/2015
1775,MI-259-A-2014,MI,42.20317774,-85.48654694,2014,5/9/2014
1776,MI-259-B-2014,MI,42.21435182,-85.42784277,2014,5/21/2014
1777,MI-259-C-2014,MI,42.21824529,-85.52247536,2014,5/24/2014
1778,MI-259-D-2014,MI,42.23599333,-85.44015234,2014,5/18/2014
1779,MI-260-A-2015,MI,42.22128077,-85.47932861,2015,5/8/2015
1780,MI-260-B-2015,MI,42.24190657,-85.51388814,2015,5/14/2015
1781,MI-260-C-2015,MI,42.24891228,-85.45537943,2015,5/20/2015
1782,MI-260-D-2015,MI,42.14804766,-85.44972886,2015,5/2/2015
1783,MI-261-A-2014,MI,41.98645354,-86.18053542,2014,5/10/2014
1784,MI-262-A-2015,MI,42.00297913,-86.33219559,2015,5/16/2015
1785,MI-264-A-2014,MI,43.53027123,-82.95764983,2014,5/21/2014
1786,MI-264-B-2014,MI,43.52223122,-82.99616601,2014,5/20/2014
1787,MI-264-C-2014,MI,43.50114368,-82.97017426,2014,5/22/2014
1788,MI-264-D-2014,MI,43.49925122,-82.9744716,2014,5/22/2014
1789,MI-265-A-2015,MI,43.51496981,-82.99086335,2015,4/30/2015
1790,MI-265-B-2015,MI,43.50260737,-82.99023462,2015,5/1/2015
1791,MI-265-C-2015,MI,43.52216664,-82.94881891,2015,5/2/2015
1792,MI-265-D-2015,MI,43.55541928,-82.93976388,2015,5/1/2015
1793,MI-266-A-2014,MI,43.37406053,-84.36745164,2014,6/6/2014
1794,MI-266-B-2014,MI,43.39189929,-84.32498817,2014,5/30/2014
1795,MI-266-C-2014,MI,43.40352031,-84.3352179,2014,5/29/2014
1796,MI-266-D-2014,MI,43.39155657,-84.33447683,2014,6/6/2014
1797,MI-267-A-2015,MI,43.47702124,-84.3836116,2015,5/23/2015
1798,MI-267-B-2015,MI,43.39977254,-84.39509749,2015,5/20/2015
1799,MI-267-C-2015,MI,43.39530448,-84.32746621,2015,5/14/2015
1800,MI-267-D-2015,MI,43.40173797,-84.33534181,2015,5/20/2015
1801,MI-268-A-2014,MI,43.01449117,-84.98027997,2014,5/6/2014
1802,MI-268-B-2014,MI,43.01997131,-84.97329966,2014,5/10/2014
1803,MI-268-C-2014,MI,43.02011985,-84.99289029,2014,5/11/2014
1804,MI-268-D-2014,MI,43.07989261,-84.9762348,2014,5/19/2014
1805,MI-269-A-2015,MI,43.0061923,-85.00762808,2015,4/28/2015
1806,MI-269-B-2015,MI,43.01990117,-84.9806654,2015,5/1/2015
1807,MI-269-C-2015,MI,43.01892207,-84.99950117,2015,4/28/2015
1808,MI-269-D-2015,MI,43.0774229,-84.98348712,2015,5/2/2015
1809,MI-270-A-2015,MI,42.60965284,-86.19444532,2015,5/22/2015
1810,MI-270-B-2015,MI,42.86256572,-86.08431501,2015,6/8/2015
1811,MI-270-C-2015,MI,42.67788948,-86.11748914,2015,6/5/2015
1812,MI-270-D-2015,MI,42.70761853,-86.08031625,2015,6/4/2015
1813,MI-273-A-2015,MI,42.54243432,-84.55699929,2015,4/18/2015
1814,MI-273-B-2015,MI,42.56942709,-84.56834826,2015,5/8/2015
1815,MI-273-C-2015,MI,42.5785821,-84.57423892,2015,5/15/2015
1816,MI-273-D-2015,MI,42.54042989,-84.50525038,2015,5/20/2015
1817,MI-274-A-2015,MI,42.64186944,-85.01735375,2015,NA
1818,MI-274-B-2015,MI,42.66078819,-84.96825249,2015,NA
1819,MI-275-A-2015,MI,42.64549641,-85.0175061,2015,NA
1820,MI-275-B-2015,MI,42.65105372,-85.00985852,2015,NA
1821,MI-275-C-2015,MI,42.65749388,-85.05833046,2015,NA
1822,MI-276-A-2015,MI,43.50187436,-84.20256109,2015,5/15/2015
1823,MI-277-A-2015,MI,43.50868081,-84.19708396,2015,5/8/2015
1824,MI-278-A-2014,MI,42.87580395,-84.91851147,2014,5/25/2014
1825,MI-278-B-2014,MI,42.80205919,-84.97802134,2014,5/27/2014
1826,MI-278-C-2014,MI,42.81610911,-84.98052064,2014,5/26/2014
1827,MI-279-A-2015,MI,42.81106297,-84.97825898,2015,5/19/2015
1828,MI-279-B-2015,MI,42.84635142,-84.99273814,2015,5/17/2015
1829,MI-279-C-2015,MI,42.86191795,-85.00081006,2015,5/23/2015
1830,MI-280-A-2014,MI,42.20094814,-84.80497883,2014,5/11/2014
1831,MI-280-B-2014,MI,42.20094814,-84.80497883,2014,5/12/2014
1832,MI-281-A-2015,MI,42.20094814,-84.80497883,2015,5/2/2015
1833,MI-281-B-2015,MI,42.20094814,-84.80497883,2015,5/2/2015
1834,MI-281-C-2015,MI,42.20094814,-84.80497883,2015,5/3/2015
1835,MI-281-D-2015,MI,42.20094814,-84.80497883,2015,5/4/2015
1836,MI-282-A-2014,MI,41.78534346,-85.54357543,2014,5/18/2014
1837,MI-282-B-2014,MI,41.77854363,-85.51088693,2014,5/19/2014
1838,MI-282-C-2014,MI,41.80882695,-85.55384502,2014,5/17/2014
1839,MI-283-A-2015,MI,41.78531727,-85.54009064,2015,5/13/2015
1840,MI-283-B-2015,MI,41.78435901,-85.53686089,2015,5/8/2015
1841,MI-283-C-2015,MI,41.778536,-85.53665443,2015,5/7/2015
1842,MI-283-D-2015,MI,41.81949112,-85.46110245,2015,5/14/2015
1843,MI-284-A-2014,MI,43.42750889,-83.08353987,2014,5/22/2014
1844,MI-284-B-2014,MI,43.42992668,-83.13912651,2014,5/23/2014
1845,MI-284-C-2014,MI,43.4341011,-83.09108727,2014,5/22/2014
1846,MI-284-D-2014,MI,43.44805426,-83.10332143,2014,5/24/2014
1847,MI-285-A-2015,MI,43.42001679,-83.1170299,2015,5/4/2015
1848,MI-285-B-2015,MI,43.36395999,-83.1413397,2015,5/14/2015
1849,MI-285-C-2015,MI,43.37569807,-83.1491191,2015,5/14/2015
1850,MI-285-D-2015,MI,43.43363248,-83.13189247,2015,5/23/2015
1851,MI-286-A-2014,MI,42.75929603,-84.98279309,2014,5/23/2014
1852,MI-286-B-2014,MI,42.75356951,-84.9890618,2014,5/23/2014
1853,MI-286-C-2014,MI,42.61686219,-84.90487604,2014,5/24/2014
1854,MI-286-D-2014,MI,42.6231656,-84.92716225,2014,5/24/2014
1855,MI-287-A-2015,MI,42.6145516,-84.86262192,2015,5/4/2015
1856,MI-287-B-2015,MI,42.62788054,-84.83894633,2015,5/10/2015
1857,MI-287-C-2015,MI,42.55625534,-84.75540565,2015,5/8/2015
1858,MI-287-D-2015,MI,42.74488134,-84.99034733,2015,5/20/2015
1859,MI-288-A-2014,MI,42.59927245,-84.92297519,2014,6/10/2014
1860,MI-288-B-2014,MI,42.59635413,-84.928313,2014,6/15/2014
1861,MI-288-C-2014,MI,42.94977832,-84.85494776,2014,6/16/2014
1862,MI-288-D-2014,MI,42.64928463,-84.85028103,2014,6/16/2014
1863,MI-289-A-2015,MI,42.63510899,-84.85136046,2015,5/24/2015
1864,MI-289-B-2015,MI,42.63503565,-84.86683575,2015,5/25/2015
1865,MI-289-C-2015,MI,42.64388584,-84.82879215,2015,6/6/2015
1866,MI-289-D-2015,MI,42.65232093,-84.8489541,2015,6/7/2015
1867,MI-290-A-2014,MI,43.19826068,-82.76202643,2014,5/24/2014
1868,MI-290-B-2014,MI,43.20507789,-82.75698461,2014,5/24/2014
1869,MI-290-C-2014,MI,43.20213832,-82.75024157,2014,6/3/2014
1870,MI-290-D-2014,MI,43.20382785,-82.82584799,2014,6/4/2014
1871,MI-291-A-2015,MI,43.2102493,-82.75715689,2015,5/14/2015
1872,MI-291-B-2015,MI,43.19080206,-82.77478253,2015,5/14/2015
1873,MI-291-C-2015,MI,43.20150217,-82.76649166,2015,5/16/2015
1874,MI-291-D-2015,MI,43.19741409,-82.76474065,2015,5/18/2015
1875,MI-292-A-2014,MI,42.84576896,-84.64094683,2014,6/1/2014
1876,MI-292-B-2014,MI,42.83962629,-84.62710692,2014,6/1/2014
1877,MI-292-C-2014,MI,42.83559812,-84.62345739,2014,6/1/2014
1878,MI-293-A-2015,MI,42.84647207,-84.6360352,2015,5/22/2015
1879,MI-293-B-2015,MI,42.83769335,-84.62857571,2015,5/21/2015
1880,MI-294-A-2014,MI,42.94697532,-84.87265838,2014,5/24/2014
